chr	cpg	count_c	total_coverage
7	9755112	0	19
1	11984436	0	10
9	787362	0	3
7	12153761	8	13
4	11923032	0	12
9	748836	0	7
7	5285340	0	9
9	3965553	0	4
4	1404605	0	1
4	9390280	0	12
8	10137297	0	2
10	7650805	0	13
1	4066045	0	3
113	25610	0	27
25	70684	0	2
30	55094	0	11
5	7963945	0	10
5	6488419	0	13
2	1978442	0	5
6	8011650	0	15
2	7165032	0	10
6	9751161	1	14
8	1029398	0	4
7	4725145	0	6
6	6451374	0	12
8	2610509	0	12
7	9397088	0	6
16	115989	0	9
4	4406845	0	2
15	422904	0	2
5	4525045	0	3
7	1747625	0	5
8	10092511	0	3
2	17840185	0	1
1	1554526	0	11
7	8863732	0	4
8	9657733	0	14
5	9763987	0	3
10	884126	0	11
1	8968569	0	1
5	7813160	0	3
6	5567607	0	7
6	8322104	0	15
4	3178097	0	3
3	2667126	0	18
9	2905936	1	12
3	2381991	0	9
4	8570513	0	5
10	9455018	0	14
10	1768049	0	14
5	12543277	0	2
3	5156520	0	6
1	17898861	0	1
3	12843159	0	3
6	1739105	0	5
33	80456	0	5
9	214398	0	19
3	3175179	0	6
9	5774668	0	13
1	12673543	0	3
3	3601810	0	16
9	1070444	0	15
5	1836936	0	7
4	1115491	0	18
8	11045176	0	5
2	11473566	0	21
3	960457	0	2
50	125042	0	2
5	539669	0	2
2	17427168	0	12
10	7176631	0	18
8	2230381	0	10
9	4830434	0	9
168	32334	0	3
36	95633	0	11
3	10924124	0	28
16	266534	0	9
1	3163605	0	1
4	1790716	0	8
2	7845458	0	12
10	9213529	0	14
4	3912792	0	13
7	3937585	0	10
4	12212571	0	13
3	598785	0	7
5	10180232	0	12
7	6512104	0	4
3	2709718	0	14
1	169167	0	5
7	1919548	0	25
1	14112630	0	20
5	1051731	0	10
1	3105455	0	7
7	13586377	0	8
12	284999	0	6
4	3295941	0	22
3	10620962	1	9
1	10092495	0	7
10	5013109	0	16
8	2043433	0	6
7	9569486	0	14
3	6137254	0	17
10	8358801	0	13
8	5153810	0	8
64	65870	0	1
8	5940210	0	10
6	6423049	0	1
2	9865103	0	5
119	32862	0	6
7	13260568	0	9
9	9627092	0	14
2	10380050	0	5
6	708647	0	11
2	5686446	0	12
2	12915818	0	5
213	21615	0	4
3	8458597	0	1
4	1399870	0	2
2	18068683	0	14
32	40679	0	5
53	79890	0	14
2	17135611	0	15
26	13419	0	9
8	3092993	0	9
2	16717869	0	10
4	3249155	1	22
4	1631773	0	4
122	22653	0	9
1	137913	0	4
7	4304047	0	1
2	15287162	0	9
2	18500534	0	10
38	62440	0	11
1	10095824	2	2
7	7994412	0	18
2	12391137	0	5
6	6063291	0	3
3	5256133	0	8
10	8557229	0	5
2	9193425	0	2
81	38419	0	2
3	13679033	0	15
67	57649	0	5
7	4061375	0	3
1	13352021	18	19
19	144535	0	14
3	10211938	0	4
1	17713664	0	8
43	23382	0	3
3	1983801	0	16
8	6309317	0	3
2	12582209	0	1
4	13330021	0	5
1	9600662	0	1
6	2780421	8	8
8	3734530	0	13
1	5620915	0	2
2	5913725	0	21
18	117572	0	10
3	11619818	0	14
2	2695149	0	7
3	11025845	0	30
2	15812283	0	9
6	426830	0	18
6	4476805	0	9
7	8555577	0	12
9	1591741	0	4
2	18370198	0	17
3	4526544	0	20
4	1526907	0	10
3	6714130	0	19
1	8103138	0	9
4	10687072	0	13
4	2606061	0	17
5	3132650	0	10
2	15375001	0	11
10	1603542	0	3
2	16793405	0	7
4	11757451	0	5
8	11021456	0	1
9	2607287	0	8
7	4432179	0	23
5	10256058	0	5
1	17101878	0	15
7	3480291	0	17
2	11463232	0	1
7	6815143	0	22
1	6361586	0	4
9	1756378	0	13
1	12419427	0	6
3	5297374	0	12
1	1432514	0	10
1	7832999	0	4
4	1167241	1	15
4	6711262	0	19
3	3519054	0	9
1	14539629	0	5
6	7621304	0	14
1	11744812	0	12
9	4951934	0	32
3	2730810	0	10
3	6538178	0	8
8	9322479	0	4
1	2243367	0	7
1	5868949	3	7
209	15074	1	44
53	124699	0	12
16	35991	0	1
9	1541186	0	1
10	1345097	0	20
7	865012	0	13
5	8293878	0	10
8	3056376	0	13
9	7848315	0	12
2	1602526	0	13
5	2856394	0	1
2	7942404	0	8
5	10830426	0	11
8	4057727	0	5
7	7197609	0	13
10	5605873	0	6
7	3565314	0	7
1	14167896	0	12
8	10645007	0	13
2	6183864	0	3
2	10039423	0	8
8	2569870	0	9
5	4558562	0	1
3	11685750	0	29
9	1632618	0	1
7	11159939	1	14
8	2550803	0	5
3	11761059	0	11
3	4511713	0	8
4	9377488	0	9
3	10314736	0	15
3	1034541	0	5
4	4566930	0	15
8	855906	0	4
8	1621645	0	7
2	4025148	0	5
7	5850348	0	12
9	2115931	0	3
2	15158427	0	7
4	11815338	0	3
4	4398480	0	5
77	1843	0	5
18	52532	0	12
10	411527	0	9
5	1084181	0	7
1	702071	0	14
69	59030	0	6
8	3574097	0	1
3	2785733	0	4
1	11810956	0	22
4	13201203	0	14
3	4948867	0	24
3	9683742	0	8
8	6419909	0	21
8	4524123	0	8
8	1361174	0	17
5	8055363	0	9
4	11654930	0	11
3	1998875	0	21
2	12156896	0	11
6	3211201	0	8
4	11430064	0	3
9	178957	0	8
4	1222489	0	12
7	212849	0	12
6	5877884	0	11
5	733339	0	10
8	10433210	0	11
3	10399094	0	8
8	1261143	0	22
3	4769367	0	9
4	8892731	0	8
8	10334391	0	9
7	11005167	0	4
8	9051273	0	8
11	1022650	0	2
2	13998654	0	3
8	4254643	0	9
4	12670783	0	16
3	2755762	0	15
1	13632154	0	12
7	8107954	0	8
1	17172460	0	6
2	12075405	0	9
2	13156781	0	6
22	78400	0	4
3	1809714	0	1
147	49005	0	15
8	10460277	0	3
7	1914239	0	13
3	13661243	0	14
1	15277256	0	16
4	3921292	0	7
8	2102879	0	11
1	11752361	1	16
7	1413028	0	4
7	829740	0	13
5	11705317	0	3
1	12998300	0	4
1	10702983	0	11
15	418766	0	8
7	10522309	0	17
8	3960052	0	11
2	1143514	0	6
7	4408102	0	10
30	172149	0	26
2	2373643	1	14
4	9313825	0	10
8	10656833	0	9
3	1123133	0	7
2	17339700	0	10
9	9502780	0	6
8	2160537	0	5
10	8433233	0	13
3	10029004	0	12
92	21955	0	14
8	2331533	1	10
5	1820764	0	18
7	10407169	0	10
8	4071290	0	15
5	7855489	0	8
6	10022889	0	10
8	9398506	0	7
2	11218993	0	2
5	2603376	0	21
2	1924150	0	15
2	5437540	0	13
4	11304582	0	13
7	2563431	0	8
5	7847972	0	13
62	83102	1	12
7	3438854	0	9
2	16516774	0	13
2	12394536	1	14
2	5534230	0	9
1	8833563	0	4
10	8916581	0	11
8	1063378	0	17
2	13311432	0	10
6	3477413	0	10
6	7334249	0	17
4	531747	0	14
3	2624245	0	13
2	18358404	0	18
2	845694	0	13
6	9698968	0	9
4	12939623	0	4
1	6309738	0	1
2	7045762	0	18
8	110869	0	10
2	14715162	0	3
10	2581862	1	12
6	351193	0	16
6	436498	0	12
10	2581167	0	13
8	7480034	0	6
1	5003005	0	1
7	1734471	0	7
7	11803595	0	5
7	3735450	0	15
2	18388744	0	15
1	8262384	0	8
1	1299141	0	15
6	3301498	0	2
6	3790277	0	9
10	1686047	0	23
2	15890611	0	9
6	1691064	0	10
1	6312449	0	13
290	15948	0	27
10	119493	0	10
2	7213901	0	10
10	9563733	0	12
6	7049463	0	2
4	1618608	0	15
7	12718801	0	10
38	111284	0	6
2	11639711	0	9
4	12372535	3	12
4	2805666	0	8
2	18286845	0	12
5	8025376	0	10
1	15430723	0	7
4	10197394	0	7
4	11984695	0	4
9	3720622	0	11
3	484871	0	16
25	191805	0	12
9	9029206	0	7
3	12122427	0	13
5	533517	0	3
2	5207895	0	19
7	1916630	0	13
1	15185681	0	13
4	2568981	0	8
3	8081205	0	8
3	6634744	0	4
22	17010	0	9
2	13855850	0	3
9	3989688	0	1
4	1117351	0	7
6	2841991	0	15
3	9511852	1	5
1	2423720	0	9
3	12599427	0	6
7	11853249	0	3
10	7378929	1	9
9	1107731	0	9
25	165947	0	11
5	11424575	0	7
7	11785811	0	13
4	11931935	0	24
7	10283853	0	9
9	1240428	11	12
3	13565029	1	5
7	7131178	0	7
1	5282378	0	2
5	8532051	0	6
1	11602828	0	1
9	634011	0	14
10	8455384	0	16
1	6103101	0	7
8	715467	0	13
8	580131	0	5
7	10904880	1	10
67	68590	0	2
4	5060439	0	8
1	12958771	0	13
1	11184356	0	7
1	14201102	0	1
1	12407391	0	13
3	8739563	0	17
15	45368	0	3
7	3536417	0	9
8	914440	0	4
2	14793201	0	10
2	5824197	0	3
7	4520468	0	6
6	4821438	0	7
6	73688	0	11
7	13137072	0	8
8	4051566	0	3
10	7511564	0	6
3	13881169	0	6
7	11190819	0	13
4	5314389	0	6
8	6727555	0	13
4	6350572	0	3
7	13319550	0	4
6	181413	0	1
2	506389	0	11
10	5183824	0	14
8	5035782	0	21
4	225899	0	14
3	787654	0	15
7	117017	0	1
5	3481501	1	30
2	11589638	0	14
8	1920272	0	17
2	11773021	0	10
3	3148044	0	11
8	6694404	0	3
2	12879487	0	10
33	116729	0	4
18	227719	0	23
6	7376235	0	13
8	4493971	8	10
10	695134	0	7
5	9072521	0	7
2	8048846	0	13
5	752044	1	7
1	15256942	0	7
10	6819524	14	14
2	17943659	0	24
5	11670633	1	6
2	5298472	0	10
3	6908283	0	7
8	217381	0	13
6	7276758	0	13
7	11583598	0	15
7	10705145	0	9
4	4759625	0	9
1	11535078	0	3
10	6749404	0	4
7	10446042	0	4
5	8319403	0	10
17	47532	0	3
2	856610	0	6
3	10976680	0	17
7	2918908	0	6
1	10273223	0	1
2	13486902	0	14
1	9741503	0	3
2	982336	0	5
10	4902248	0	8
4	9924822	0	4
1	9692906	0	2
4	424242	0	10
2	1811291	0	8
10	7362384	0	3
3	4939721	0	10
6	7790091	0	9
1	13828957	0	10
5	4380680	0	2
209	13578	0	9
5	983993	15	15
3	9543380	0	11
7	12187664	0	8
1	15169693	0	11
3	4733186	0	16
7	10220624	0	12
4	11044517	0	9
8	3935320	0	14
2	482060	0	8
3	8734062	0	11
8	9632206	0	20
9	5501099	0	1
4	1580186	0	15
2	18571018	0	12
1	16448687	0	9
2	17223149	0	4
5	11881393	0	2
5	3137377	0	8
8	2599580	0	7
302	2697	0	2
4	1226352	0	4
9	6442422	0	1
5	9313420	0	10
4	10244348	0	16
8	3630540	0	8
10	3953854	0	4
5	9056587	0	10
3	10744426	0	10
7	5105408	0	3
10	7698016	0	2
2	12977640	0	14
4	10019005	0	11
1	15371599	0	9
8	7552162	0	11
8	9657277	0	8
7	1974036	0	20
5	7212092	0	13
7	7194974	0	4
2	4355840	0	6
15	412330	0	2
1	1198072	0	3
8	756022	0	6
10	7989286	0	15
14	25647	0	7
10	4188357	0	9
10	9257221	0	11
8	1778201	0	8
6	10354173	0	20
1	15479321	0	3
5	3267323	0	56
2	17365708	0	10
8	437162	0	4
10	1104929	0	3
3	10553462	0	7
8	3942646	0	17
16	150177	0	7
1	605172	0	14
9	8949247	0	25
18	161842	0	7
3	10013401	0	1
2	6465700	2	12
5	2869099	0	4
9	4202990	0	2
104	51355	0	4
4	1486578	0	11
10	8519075	0	7
5	11313819	0	3
21	175989	0	14
1	17427852	0	15
1	6122287	0	18
4	11756864	0	8
4	2705674	0	12
10	3252803	0	16
1	16729990	0	3
67	89053	0	2
5	514380	0	6
8	6422264	0	19
1	11574321	0	1
1	9640272	0	5
105	51447	0	4
2	13812001	0	1
10	9653486	0	4
1	7752777	0	7
4	2739685	0	7
10	778317	0	10
6	2454047	0	9
4	9468691	0	10
5	10446649	0	7
7	1446366	0	10
7	204879	0	6
6	1235291	0	4
7	11722765	0	11
7	4642550	1	6
7	13265063	1	14
6	6971833	0	8
3	11074853	0	10
5	11032419	0	3
38	63625	0	14
2	2433860	0	8
13	71624	0	6
1	12602588	0	3
2	17691204	0	14
2	1646818	0	11
2	14707655	0	6
8	7624380	0	16
6	2718419	0	7
15	262975	1	12
1	2123268	0	17
6	7713545	0	11
1	17379535	0	3
2	887525	0	10
6	7330433	0	19
4	12311319	1	9
1	13313189	0	4
3	7478791	0	17
10	3819393	0	2
7	13475318	0	19
10	5843381	0	4
4	3624279	0	1
1	14547939	0	8
2	15784475	0	8
2	17586395	0	10
6	3858826	0	12
1	1594171	0	1
5	6617669	0	11
9	2731036	0	13
8	5888331	1	12
108	24359	0	5
9	4702847	0	16
10	2213368	0	6
9	1597437	0	6
1	4648993	0	8
2	2333405	0	9
6	4908956	0	16
1	17180149	0	13
2	14163392	0	14
2	17718876	0	5
10	3548076	0	11
5	6997182	0	6
2	5942613	0	13
1	3305120	0	2
3	3027259	0	11
7	1404148	0	4
2	13499430	0	16
99	91348	0	2
31	124762	0	1
2	2460589	0	16
4	160934	0	5
1	12776388	0	10
6	938484	0	11
7	3053921	0	17
1	4287114	0	11
2	1847577	0	13
4	11538043	0	13
5	9825034	0	14
2	1382847	0	8
2	15161849	0	14
8	9047806	11	12
2	15353417	0	13
1	13767953	0	4
9	8748135	3	3
4	11982324	10	11
8	6889641	0	12
2	15456298	0	13
9	1536476	0	11
1	3134728	0	12
2	4761142	0	12
38	43641	0	2
7	10964683	0	15
2	693847	0	2
1	9609070	0	1
2	9726342	0	7
7	10951105	0	13
4	9301315	0	12
8	1508768	0	12
46	43639	0	5
9	4912964	0	8
2	17624717	0	17
5	2622874	0	18
6	3886414	0	5
4	2320706	0	16
7	11447897	0	10
1	2893758	0	16
9	125021	0	9
5	4849978	0	5
2	12246957	0	7
2	9705707	0	2
10	9179696	0	1
1	6790586	1	12
2	7502771	1	20
1	13599314	0	3
16	253745	0	3
2	16003141	0	1
10	9022752	0	10
5	7938284	0	16
1	14124745	0	3
1	17177178	1	12
2	17712917	0	19
2	18675510	0	14
4	1073218	0	6
9	7132776	0	3
9	7404963	0	9
10	5097685	0	11
3	10143436	0	16
9	9206062	0	6
5	505839	0	2
1	10397245	0	9
3	7269687	0	5
4	12173879	0	4
4	11998924	0	13
1	7976285	0	11
8	2069744	0	10
1	15163487	0	12
8	8152040	0	19
2	6683147	0	1
2	2550681	0	12
6	9484611	0	11
9	3018232	0	15
5	6202219	0	16
10	9626604	0	18
2	8187913	0	3
2	3346833	0	14
30	73290	0	3
6	5163407	0	15
5	8974981	0	3
4	4769542	0	6
3	4716164	0	9
2	14948179	0	3
7	10243882	0	5
7	9660205	1	21
7	8518565	0	5
7	11517949	0	6
5	9504647	0	11
2	18764239	0	14
9	188171	0	4
10	4945452	0	6
49	6592	0	5
1	1898030	0	5
2	13483491	0	11
9	447233	0	6
1	80651	0	6
1	14305793	0	11
2	17069328	0	8
9	3862473	0	8
3	6658478	0	17
2	17972189	0	2
1	4156836	0	4
4	9911289	0	10
2	17625064	0	7
1	6952895	0	13
7	1320519	0	13
3	4849085	0	8
1	11568278	0	2
4	2430431	0	10
1	2597498	0	4
2	12293787	0	6
2	5340819	0	16
5	9984869	0	11
5	10144278	0	12
9	6990342	0	1
10	6292993	0	20
2	14224242	1	19
10	9295416	0	10
1	9339116	0	2
4	7402353	0	9
12	324932	0	2
3	416893	0	4
9	3410638	0	2
11	1401911	0	3
1	11708012	0	5
3	9327141	1	8
4	6630234	0	2
1	1815304	0	15
10	4388122	0	3
6	10009691	0	8
1	10585326	0	10
9	235158	0	11
1	10471453	0	6
10	2513660	0	15
10	9647837	0	3
4	9306086	0	8
32	193655	0	12
5	9338121	0	1
69	40839	0	1
10	4096453	0	16
2	10832110	0	3
6	1027717	0	7
7	3155873	0	13
9	7516424	0	16
3	9251670	0	16
2	12610717	0	8
10	3400334	0	2
5	2853479	0	3
5	6080022	0	8
8	2164673	0	2
8	1219407	0	6
5	12488715	0	7
2	11148697	0	5
3	2905304	0	6
18	89307	0	10
4	10726912	0	6
6	2944247	0	6
5	7969087	0	11
3	5837571	1	7
7	11911856	1	15
9	3045755	0	17
2	8894899	0	11
2	8210111	0	11
8	9581279	0	8
3	12309694	0	11
6	1891084	0	11
2	10092730	0	7
3	8843922	0	8
10	9414113	0	10
2	6338550	0	11
3	4180651	0	6
7	6992568	0	15
4	649620	0	11
3	1435583	0	7
7	13376080	0	2
1	14992343	0	12
90	78715	0	4
2	1569723	0	1
8	2327513	0	9
226	33438	0	2
4	10974633	0	4
1	5494383	0	1
5	971946	0	24
7	8244151	0	4
5	7674679	0	3
1	17743853	0	4
7	11777526	0	11
1	3428702	0	11
7	1031495	0	14
3	948262	0	5
144	46374	0	3
5	6347558	0	4
2	7568230	0	12
8	10817140	0	6
1	12626189	1	17
5	5179725	0	7
10	5636929	0	1
6	8396041	0	13
259	17401	0	2
5	8352283	0	5
7	2164927	0	7
5	2065724	0	1
3	1676528	0	8
39	147940	0	6
9	9489508	0	3
10	2603677	0	9
6	4221976	0	7
17	157378	0	9
9	4006016	0	4
7	845309	0	11
5	7068195	0	3
5	11955366	0	7
11	774625	0	1
42	47357	0	1
10	4434395	0	2
5	10932263	0	3
4	2869539	0	2
4	1866973	8	14
6	156182	0	10
2	2772736	0	21
2	17086459	0	11
7	5316016	0	12
2	1829397	0	13
19	61584	0	1
3	5294854	0	6
6	8528197	0	16
9	2229791	0	9
9	7029364	0	1
1	5881628	0	2
7	12137358	0	4
7	9483787	0	13
2	4810658	0	1
9	2771540	0	10
10	6783050	0	2
1	2449137	1	15
1	14462974	1	6
3	7126825	0	5
5	1978520	0	15
4	13212783	0	1
5	7804122	0	12
1	11072910	0	14
2	7840484	0	18
1	17014758	0	9
10	1522703	0	4
6	8771276	0	7
4	12585834	0	1
8	1610728	0	15
6	1740561	0	2
10	2793997	0	4
7	12791550	6	11
1	18769753	0	8
5	11803164	0	17
2	14497621	0	14
2	12884679	0	3
10	5410395	0	16
2	16922704	0	16
3	1189319	0	14
10	3990042	0	6
4	13125143	0	10
4	8776843	0	3
3	2522054	0	9
8	3943790	0	10
97	63692	0	2
4	1299164	0	9
3	4016519	0	17
7	11358686	0	15
6	2177699	0	11
10	1013265	0	10
2	15055882	0	4
6	3549593	0	9
2	13320755	0	2
2	5899436	0	13
7	1483448	0	13
2	3946412	0	14
7	13353447	0	18
7	4481400	0	5
3	5492829	0	1
2	5481461	1	6
1	4708222	0	1
7	12787175	0	8
8	5284227	0	11
8	4383145	0	2
1	2783576	1	3
18	106950	0	5
8	3910259	0	3
2	17195990	0	9
2	7078115	0	14
8	10236990	0	13
2	3100826	0	12
3	3838172	0	12
6	7182878	0	15
6	9481381	0	5
7	1871030	0	10
5	1668767	1	18
5	6928585	0	13
6	7207040	0	12
1	15857981	0	9
3	7694960	0	6
6	2968304	0	9
3	8254571	0	10
3	9646519	0	11
8	3804130	0	9
8	1874508	0	7
6	3759729	0	9
9	4269232	0	3
8	3448734	0	9
3	9453612	0	5
3	2592084	0	7
7	11651991	0	11
7	6027052	0	3
6	9766856	0	22
8	5692739	0	17
2	1650926	0	19
33	32927	0	5
3	7417362	0	8
1	2144470	0	15
6	3104004	0	11
7	4137157	0	6
9	848661	0	12
4	3817967	0	13
98	91312	0	8
1	12914346	0	11
3	7622655	0	1
3	13185720	0	9
8	3399508	0	7
3	7677300	0	12
5	9229424	0	3
9	7461297	0	10
10	1516715	0	20
3	10036546	0	10
2	16730380	14	14
7	2092103	0	3
3	2419412	0	7
4	320004	0	5
7	11043139	0	5
7	10122932	0	16
4	6531105	0	6
2	10954024	0	11
7	2345084	0	9
26	25250	0	6
14	350552	0	6
1	7291778	0	23
2	1023373	0	12
6	9540560	0	8
10	4385937	0	6
8	5753787	0	6
1	18667412	0	7
9	4761003	0	7
2	2605026	0	12
10	6902243	0	8
4	43135	0	17
7	9888495	0	7
1	1367774	0	15
7	6950158	0	8
1	5205075	6	9
1	15633664	0	6
1	11857232	0	2
3	12732692	0	5
8	1020706	0	4
4	2513363	0	16
10	6128603	0	20
1	5389884	0	5
6	9903792	0	9
4	9030343	0	7
7	12396264	0	13
8	2829271	0	12
7	10381509	0	7
10	6151362	0	12
2	8123799	0	10
10	8554541	0	8
3	4282171	0	1
2	18749870	0	1
30	107491	0	5
8	9851319	0	26
2	13478054	0	4
2	15326006	0	7
6	2873574	0	17
8	2306817	0	2
3	1491401	0	6
10	2409146	0	14
4	12194746	0	8
5	7908134	0	10
2	1611394	0	12
3	13291770	0	16
1	3676906	0	10
5	9422136	0	7
5	5401389	0	15
8	2892315	0	3
6	614161	1	12
2	5129893	0	10
8	5210478	0	11
7	8305052	0	10
2	4931787	0	8
7	8214467	0	2
7	5134780	0	14
2	13141992	0	12
8	2889902	0	7
1	6515018	0	13
6	7443421	0	14
84	54756	0	2
8	4672346	0	2
7	5167333	0	1
1	14291254	0	11
10	852514	0	1
8	1349590	0	15
34	145703	0	12
5	12540172	6	8
7	11167861	1	19
2	18936652	0	4
4	1211844	0	11
3	4066506	0	11
6	1088952	0	12
26	43366	0	6
2	1245276	0	4
10	6941235	0	8
2	2092247	0	14
4	10490199	1	9
1	1821369	0	6
8	1125352	0	12
9	3148954	0	12
3	852099	0	12
4	7590531	0	4
5	11029607	0	3
3	9465214	0	11
5	11450830	0	19
8	7562145	0	7
7	11866942	0	2
2	7801126	0	2
6	7037165	0	7
5	7035514	0	8
1	697132	0	15
2	18719446	0	7
5	11296747	0	3
1	11390024	0	7
5	6507069	0	15
3	6129019	0	6
2	18242738	0	7
2	1724587	0	17
5	8587700	0	7
10	2586135	0	13
8	2733726	1	11
6	2995288	0	4
1	18218443	0	8
8	8041011	0	4
3	9612835	0	4
6	3367375	0	9
3	5209700	0	8
5	83388	0	12
19	54135	0	9
2	7028862	0	10
8	8427234	0	17
3	13820820	1	11
3	12640446	6	9
6	5849183	0	9
1	17552769	0	6
2	11481543	0	9
2	5679595	0	4
5	1156894	0	9
3	11884670	0	7
3	3644704	0	12
1	5768605	0	7
8	9439722	0	16
7	5852916	0	8
8	1130956	0	16
9	3219182	0	16
2	15405831	0	7
1	3693351	0	16
1	13213398	0	10
1	3969648	0	20
1	2664909	0	16
4	2111826	0	20
168	55927	0	9
10	408957	0	14
7	13293724	0	12
3	2370519	0	3
1	2449029	0	16
3	8201262	0	1
2	10901070	0	4
8	9405689	0	10
8	590380	0	17
9	744913	0	6
1	12782163	0	15
4	2599220	0	6
3	3711586	0	10
31	39506	0	6
5	9734017	0	5
1	14346856	0	5
5	12494992	0	7
6	8110054	0	13
2	17589719	0	10
9	6416432	1	2
1	12128744	0	2
1	8464204	0	2
19	234032	0	2
3	4731144	1	13
3	4158326	0	5
2	12768868	0	4
3	4829716	0	15
6	6104819	0	5
3	11877056	0	10
3	10350725	0	11
2	14681046	0	7
1	8970093	0	2
3	5411677	1	10
5	10479960	0	4
1	18111664	0	6
10	5128391	0	8
1	12956780	0	9
9	1148431	0	5
2	6717659	0	4
3	4147641	0	10
73	109535	0	5
2	3868500	0	10
3	2438078	0	2
2	3570210	0	11
6	944510	0	17
6	9629911	0	6
3	6754748	0	16
1	5772277	0	8
32	4637	0	3
2	14860408	0	9
298	9275	0	6
2	5329423	0	14
6	9079589	0	10
2	2890211	0	9
5	6176339	0	15
8	395465	1	2
9	168819	0	10
8	5633428	0	3
7	2430858	0	8
8	8622377	0	9
7	11366149	0	6
4	154327	0	11
8	9870276	0	1
6	7075003	0	11
2	18149507	0	10
4	1991585	0	7
7	10576033	0	11
5	8212568	0	8
6	903375	0	7
1	12125001	0	12
1	17143417	0	11
1	11426481	0	8
7	11907699	0	10
3	389862	0	5
8	7436014	0	2
10	2045554	0	9
4	4234517	0	8
10	2669619	0	4
10	922589	0	13
9	2796208	0	6
3	388256	0	5
1	11575070	0	7
1	18759896	0	44
7	11753185	0	10
1	1591006	0	11
9	151089	0	9
1	18144233	0	6
9	4840365	0	9
1	3055998	0	7
20	195451	0	11
3	4443556	0	2
1	13310176	0	1
8	10234713	0	11
8	5642957	1	2
2	6493017	0	4
6	2684717	0	13
6	9053801	0	15
1	18590396	0	5
5	8682376	1	18
6	1714887	0	10
8	859610	0	4
8	569199	0	14
4	12907889	0	8
8	8340153	0	9
5	6770780	0	9
78	76351	0	1
4	227702	0	5
16	117480	0	10
8	3032385	0	13
3	1616554	0	18
2	12085241	0	16
2	17785853	0	17
3	5911771	0	13
5	1974979	0	14
3	911662	0	7
8	4392890	0	5
6	8529179	0	1
1	18551898	0	4
6	2595490	1	12
3	8799841	0	3
9	9131848	0	10
28	61935	0	4
2	5008735	0	13
7	10399532	0	3
10	8642183	0	1
13	511850	0	3
9	9477833	0	3
6	8355805	0	12
7	536712	0	17
1	8228713	0	4
279	9905	0	5
9	1773735	0	14
1	2677750	0	16
2	11949977	0	3
3	2681692	0	10
48	40540	0	4
6	5476314	0	14
91	87661	0	2
2	667182	0	6
3	12684229	1	9
4	10443031	0	5
6	4682021	0	7
6	7762916	0	8
2	11238447	0	9
5	3391294	0	10
3	6830762	0	11
5	3180680	0	5
2	5854281	0	19
6	8334728	0	8
6	2079696	0	4
35	133163	0	19
8	1236379	0	8
2	1013888	1	4
1	18713782	0	10
8	4276349	0	4
7	4593931	0	17
6	2553757	0	11
2	4763140	0	2
2	14386461	0	10
6	6424044	0	9
1	11749099	0	11
2	2326371	0	10
4	3750781	0	2
2	16100103	0	1
9	3040325	0	14
9	3307124	0	7
3	1579756	0	4
14	100417	0	1
299	16014	8	2830
2	1380778	0	13
9	7737583	0	9
3	12648354	0	15
8	6274662	0	4
4	7041082	0	1
2	10992278	0	14
3	2784549	0	13
2	12437164	0	15
2	2397363	0	15
10	1266501	0	10
8	6779620	0	13
5	2125620	0	7
10	1613588	0	5
9	8304321	1	15
8	726648	0	14
2	1161918	0	7
5	3055491	1	8
9	2708264	0	17
9	9868878	0	1
7	6793154	0	23
1	9342660	0	1
3	11661361	0	10
180	38004	0	1
8	5757710	1	14
4	4102416	0	3
3	4048752	0	15
134	15475	0	2
10	6051587	0	11
5	9914824	0	4
3	11381957	0	9
5	11847080	0	12
4	11936872	0	4
7	477857	0	8
7	4943716	0	19
7	10683544	0	6
112	17918	0	3
8	7443889	0	4
9	3299052	0	11
3	2305193	0	10
6	3507058	0	7
10	6294646	0	11
3	13687436	0	6
5	3076935	0	18
2	13740197	0	12
3	5027700	0	9
9	3430718	0	7
6	9066490	0	11
7	10354474	0	5
2	5996471	0	14
2	16146125	0	6
10	124550	0	6
5	3656458	0	14
1	15380215	0	10
2	11779673	0	11
1	18937372	0	6
16	313255	0	11
3	4519020	0	16
7	11251033	0	17
24	224530	0	7
9	3158456	0	18
7	9857054	0	6
8	2368019	0	3
4	782506	0	3
8	2015719	0	9
8	8764039	0	3
8	8067767	0	14
3	4678640	0	4
2	8095056	0	17
2	18435894	0	10
4	8454162	0	8
3	13102921	0	1
1	7926553	0	31
22	208968	0	13
1	5602023	0	4
2	13069264	0	8
1	13151902	0	9
2	15018258	0	17
2	16012232	0	1
2	14964013	0	8
10	1337479	0	7
1	13247467	0	5
10	599923	0	20
8	6611015	1	9
2	2443013	0	15
6	6787940	0	10
1	13645909	1	14
5	7267187	0	11
10	4972478	0	9
2	15525821	0	6
2	16475134	0	6
10	9529692	1	19
2	11768932	0	15
1	6662482	0	9
2	7764512	0	1
10	8105416	1	9
4	10376413	0	7
25	156083	0	9
10	5031590	0	16
9	9985558	0	8
8	11162408	0	6
1	9307712	0	8
3	859029	0	6
6	1534934	0	13
4	5829849	0	2
4	1838937	14	16
1	19007202	0	16
2	11446232	0	9
10	3450606	0	2
9	9483959	0	11
2	17822402	0	2
3	1785944	0	7
7	1478225	0	16
8	6637259	0	9
3	6999567	0	10
6	3455205	0	6
3	682540	0	7
1	3985222	0	1
4	3797810	0	6
8	10451998	0	12
1	1797656	0	6
1	16920437	0	13
5	487217	0	11
2	4895018	0	8
6	2484542	0	8
