chr	cpg	count_c	total_coverage
5	10840155	0	11
1	3186312	0	15
4	5189505	0	15
2	14498197	0	15
122	59715	0	7
1	3354345	0	5
9	3862454	0	12
7	1011383	0	4
4	7007843	0	5
106	38184	0	3
6	2182997	0	12
5	11306788	0	13
3	5687718	0	3
9	3590743	3	5
7	2604881	0	3
4	4559696	0	23
5	8968840	0	5
9	934416	0	1
2	17064345	0	14
48	23548	0	31
7	12970125	0	7
8	5848711	0	7
6	3068921	0	2
3	76822	0	17
5	6496903	0	11
4	7461398	0	1
7	13029261	0	6
1	17167417	0	17
14	439556	0	1
5	5915948	0	9
2	8916971	0	4
3	13300653	0	2
9	7744417	0	13
1	15555588	0	7
3	6711413	0	14
2	18048000	0	5
4	115687	0	14
1	4818821	0	9
5	6927928	0	4
42	14800	0	3
1	16125158	0	2
2	13300660	0	7
2	8417616	0	16
6	1416807	0	4
2	8716929	0	12
9	5659479	0	2
1	14485858	0	12
2	8023265	1	18
3	1812455	0	3
6	9657419	0	7
6	4098018	0	4
1	9236544	0	3
7	9133585	0	8
3	10954232	0	16
7	9503588	0	33
1	16528146	0	2
2	3499477	0	14
7	12490713	0	19
20	21489	0	4
5	2622820	0	19
8	1594927	0	10
6	4155424	0	15
200	5012	0	2
8	2000157	0	13
6	9352853	0	12
10	1659744	0	14
4	9715723	0	4
8	8002902	0	7
2	14947892	0	9
8	1939545	0	9
2	4473332	0	1
57	54185	0	2
7	803048	0	10
1	16687852	0	14
4	809625	0	2
3	11979365	0	10
2	18436357	0	9
26	59184	0	1
2	8460257	0	14
1	7791820	0	8
1	6521722	0	9
6	1658781	0	7
1	3762444	0	10
1	11117525	0	9
251	28085	0	16
4	11896033	0	10
73	84997	0	4
3	13169407	0	2
9	6096774	0	10
4	1967912	0	13
1	2077443	0	6
8	2538118	0	14
2	8458152	0	1
10	5764404	0	10
58	36639	0	2
2	807757	0	4
7	2946990	0	2
2	15390883	0	10
8	10267713	0	4
4	11869855	0	2
9	7815362	0	11
4	10751603	0	6
8	184671	0	9
39	135034	0	1
2	16693073	0	5
4	244271	0	18
1	10950659	0	10
56	73848	0	2
8	2895824	0	5
2	1659324	0	9
6	5610060	0	18
3	4099271	0	7
6	2747556	0	6
8	512095	0	3
2	5689055	0	17
17	128931	0	3
10	8431222	0	16
4	2531743	0	20
2	18022218	0	19
7	10527781	0	15
10	5918522	0	10
5	7035514	0	15
2	6631028	0	1
6	9123019	0	2
1	15740950	0	18
5	8572352	0	4
6	6872727	0	1
2	18400613	0	15
8	5285211	0	8
9	9942328	0	1
6	4137547	0	4
9	395615	0	10
10	4275450	0	2
2	2908365	0	11
10	9343226	0	10
2	15630865	0	10
4	4236468	0	12
4	6100457	0	8
8	106207	0	15
2	1218120	0	20
7	2123860	13	13
5	8675702	0	17
6	9181105	0	11
10	5566994	0	8
7	7292983	0	19
9	7260050	0	5
73	20527	0	9
5	9138287	0	9
10	3136745	0	2
9	3105013	0	8
4	5949185	0	13
10	7383146	0	7
81	51995	0	2
10	4798888	1	11
2	1651503	0	9
58	111945	0	1
17	104579	0	1
2	11031073	0	6
4	12596435	0	2
10	9489664	10	10
1	15160950	0	17
2	13994601	0	9
6	8152381	0	7
7	2946407	0	2
3	381930	0	11
4	11442378	0	17
2	2202829	0	12
8	5873711	0	16
8	10493941	0	22
6	7402450	0	21
5	1321082	0	1
1	11016084	0	4
2	8964932	0	10
2	8006880	0	1
41	75266	0	3
9	692186	0	14
6	3520736	0	3
3	12958237	0	11
9	4431151	0	9
8	8415429	0	10
3	2264673	0	2
3	5940656	0	5
2	18674668	0	8
10	5240347	0	2
2	16070092	0	9
20	101192	0	4
2	4876267	0	15
3	5047421	0	4
4	8377207	0	11
10	592119	0	11
8	9657756	0	19
8	1411743	0	6
10	5760155	0	8
1	3981029	0	8
2	4506137	0	11
1	17892898	0	4
3	13116517	0	2
8	3641384	0	4
10	1698065	0	15
4	311210	0	2
5	12420845	0	10
5	8013900	0	16
8	8237910	0	4
7	11820854	0	2
1	10138957	0	2
10	6439809	0	1
8	231704	0	18
3	10142945	0	7
5	4089785	0	3
5	5108891	0	2
9	1497794	0	9
10	1403259	0	3
9	7453141	0	9
8	454714	0	4
8	6884189	0	6
25	149855	0	16
8	7719516	0	10
3	8784101	0	8
4	6521378	0	7
5	9258204	0	6
7	1797699	0	3
27	173326	0	1
4	4903875	0	16
6	4101853	0	15
2	1752521	0	9
26	45065	0	8
79	72888	0	7
22	158654	0	3
6	2530954	0	3
1	5716530	0	11
3	10216817	0	14
1	4552150	0	1
2	11016057	0	7
195	13830	0	17
3	12543059	0	9
7	6826431	0	4
10	4687670	0	11
2	6713412	0	2
6	1714010	0	11
9	2929483	0	13
1	255212	0	5
5	11938594	0	7
7	397481	0	9
7	10217822	0	10
10	8211471	0	22
6	6513462	0	8
2	10303709	0	13
8	10648095	0	11
2	17709692	9	10
87	80130	0	9
9	9600635	0	12
5	3478237	0	10
5	8025659	0	11
1	2364473	0	8
12	117104	0	4
6	4037256	0	7
5	8305687	0	16
1	3881276	0	2
22	193552	0	1
7	6870640	0	8
2	13842683	0	14
7	2009051	0	9
1	6029409	0	10
5	8599040	0	8
5	9719244	0	6
299	1854	7	1238
8	751673	0	12
2	4938899	0	7
6	8020239	0	16
17	116219	0	6
3	6534084	0	7
1	10659703	0	4
3	4823213	0	8
3	10677904	1	18
7	6644945	0	12
6	9693811	0	11
8	618221	0	3
2	8429000	1	8
8	3706182	0	15
7	1491546	0	3
1	5958238	0	12
2	12836831	0	9
26	189141	0	5
11	1635616	0	6
1	10482884	0	1
7	12291408	0	19
1	13714770	0	5
39	106365	0	9
5	4916961	0	2
1	6121460	0	8
8	8224212	0	14
1	11232948	0	30
10	5605323	0	5
3	2009001	0	4
116	34682	0	14
3	8441508	0	6
4	1284252	0	28
6	7990087	0	9
5	9250424	0	17
5	11780283	0	7
1	15077061	1	11
5	8849396	0	8
3	12347931	0	4
2	15706209	0	4
3	8606771	0	3
4	5793453	0	10
1	5353829	0	1
9	2942394	0	7
2	16903771	0	7
5	10643292	0	18
1	12502905	0	14
7	11175463	0	9
8	8171764	0	6
3	4797032	0	3
9	7865343	0	10
5	10305489	0	10
26	65274	0	2
10	1960607	0	8
99	78750	0	1
4	9985351	0	8
5	2316515	0	14
2	8603980	0	15
7	3281445	0	3
8	9978529	0	2
89	28338	0	26
8	3054237	0	17
195	38301	0	2
7	11334925	0	10
2	688074	0	6
8	1455639	0	10
7	5360007	0	16
2	11444159	0	3
1	16441645	0	5
5	1858987	0	15
10	1024223	0	1
7	3610684	0	8
8	521143	0	6
6	8362243	0	9
5	11229166	0	8
1	1229062	0	6
3	5110694	0	1
2	861713	0	9
7	661486	0	4
10	6156481	0	3
3	5595323	0	18
8	10277268	0	2
21	200194	0	6
3	3340512	0	10
2	11997754	0	35
5	10435246	0	2
1	9681529	0	6
10	3385697	0	19
302	16662	0	18
5	6574964	0	5
1	653369	0	17
1	2029642	0	2
8	2631373	0	8
2	7574036	0	17
5	8627853	0	3
9	9277535	0	2
8	7558288	0	13
7	13219679	0	10
9	3098153	0	6
2	11900229	0	2
1	853860	0	6
2	1415713	0	5
32	144401	0	3
7	2209565	0	2
8	5194888	0	2
2	11451912	0	6
1	15159209	0	10
7	13467923	0	2
1	14723778	0	4
252	31368	0	32
2	14793137	0	9
10	2213424	0	7
4	10482332	0	5
5	11773727	0	21
1	3630484	1	11
5	9105083	0	17
5	9733128	0	2
5	8012836	0	27
2	9982847	0	4
3	1159357	0	1
2	3920331	0	13
4	4974124	0	7
3	5138502	0	4
1	13166312	0	10
6	2661757	0	13
3	187309	0	2
2	13338335	0	8
4	12341251	0	9
4	10635147	0	15
2	10651795	0	4
11	1692240	0	2
1	12662433	0	1
4	10024437	0	4
6	4020247	0	15
2	17553108	0	8
178	28208	1	14
2	14125082	0	5
26	133894	0	1
3	8148066	0	5
7	243614	0	6
7	7950350	0	17
8	1865952	0	4
2	9522204	0	6
3	1212602	0	3
8	10318558	0	1
9	1331459	0	8
4	1310885	0	2
1	521624	0	2
5	2500694	0	20
8	3266544	0	9
10	911932	0	20
5	2602504	0	22
189	13626	0	5
8	9953420	0	7
10	9251795	0	8
8	2681363	0	10
4	13090328	0	1
5	405112	0	2
7	9998018	0	11
8	1387289	0	16
2	11861122	0	22
1	7409115	0	9
7	4998692	0	5
6	2768566	0	7
7	11007977	0	16
10	9164847	0	2
3	13099908	0	4
137	41685	0	6
7	11373758	0	5
63	34484	0	2
10	3989620	0	4
4	11652438	0	17
7	7745378	0	1
8	4021739	0	1
6	8105579	0	10
79	45960	0	4
8	1792547	0	9
26	15817	0	2
7	8810570	0	3
1	16106875	0	12
5	2158754	0	10
6	5404603	0	1
3	93185	0	4
8	223841	0	8
3	12599945	0	19
1	1275606	0	5
4	4326800	0	3
2	13976361	0	9
135	34519	0	9
84	49351	0	7
4	11208142	0	13
42	64694	0	2
12	570800	0	6
6	540503	0	9
2	8508857	1	19
1	10857901	0	7
10	2983495	0	12
5	735082	0	6
10	1081590	0	7
1	8662926	0	2
5	11553868	0	7
7	10526653	0	6
2	16313390	0	12
75	67446	0	1
4	11414442	0	1
5	6408645	0	10
1	16753327	0	3
2	5703195	0	9
2	13725495	0	21
9	5056856	0	1
7	10076907	0	6
9	8659664	0	1
4	1573213	0	6
2	14813862	0	14
5	860521	6	10
4	7235583	0	1
9	4424426	0	8
8	6627903	0	22
8	4550982	0	13
11	276021	0	3
4	2082666	0	20
25	133235	0	15
3	3854649	0	10
8	624050	0	8
3	12721312	0	1
1	15161147	0	16
5	2492536	0	13
5	6800363	0	2
3	3054694	1	23
5	3497907	0	6
4	4938197	0	12
1	1462620	0	4
2	4484010	0	4
1	10669520	0	1
6	2274282	0	4
2	12827015	0	1
9	801932	0	7
7	4947655	0	13
2	7646262	0	3
6	6900722	0	17
1	2216065	0	12
2	2721335	0	21
5	9745526	0	19
8	8496055	0	11
7	1003974	0	4
10	50216	0	11
1	9684960	0	6
3	13799981	0	20
2	2710739	0	28
1	12158316	0	11
5	7703722	0	15
6	9181581	0	7
32	95778	1	12
9	5565505	0	1
2	17421907	0	19
9	3772660	0	7
9	8843147	0	7
9	1307391	0	8
2	5670996	0	7
4	11414224	0	3
1	14267132	0	10
1	15988615	0	9
8	2764360	0	11
5	639462	0	8
8	728523	0	8
10	3642013	0	3
4	4671749	0	6
3	4851348	0	17
2	9535122	0	21
72	73318	0	3
2	8094678	1	7
8	8709141	0	3
5	3222861	0	12
7	10427565	0	1
6	7706706	1	24
7	4667863	0	6
2	676063	0	7
8	6900564	0	21
2	16466026	0	19
10	2005426	0	22
7	13213467	0	17
9	3175488	0	7
5	11479932	0	6
7	6390516	0	15
5	9164023	0	13
4	9308108	0	16
1	210063	0	2
4	8880344	0	3
6	1258619	0	2
6	5150067	0	9
1	11594212	0	6
2	18950041	0	11
4	4710036	0	11
5	6743518	0	12
4	2835529	0	13
10	6865272	0	6
3	1361372	6	6
7	2976241	0	2
1	18568233	0	5
67	121405	0	7
6	2032102	0	5
1	8478709	1	8
7	12492552	0	20
3	2888077	0	9
2	17251254	0	12
1	276457	0	5
7	4362180	0	13
5	4673810	0	12
3	13148933	0	12
5	3132860	0	6
6	7944256	0	11
8	615978	0	11
1	1819398	0	1
7	9391062	0	10
10	4025874	0	13
4	10300126	0	7
3	1207694	1	3
3	1010215	0	8
7	8331368	0	10
10	1426254	0	10
4	5704959	1	10
4	4546080	12	12
2	14813029	0	15
2	9001048	1	21
7	2022777	0	6
8	687477	0	9
3	2937766	0	11
2	12020454	0	6
9	4055851	0	3
5	7822961	0	15
3	12890218	0	7
2	16814610	0	10
6	655442	0	1
8	3925884	0	5
10	3450443	0	3
2	259830	0	1
3	3366621	0	2
4	2373800	0	9
8	9093159	0	4
28	49100	0	3
1	5297583	0	2
3	522321	0	14
4	1283541	0	3
9	5194140	0	9
7	3252828	0	4
3	2881780	0	5
9	4776147	0	11
4	11354702	0	3
7	1091282	0	16
30	102822	0	16
6	307338	0	6
5	5173937	0	6
1	2427047	0	4
4	1612911	0	15
4	8386825	0	4
64	73586	0	2
3	2326465	0	3
7	5866433	0	17
3	7146540	0	13
1	3193495	0	11
10	4744700	0	17
148	48876	0	3
8	10265341	0	1
5	10495356	0	2
1	927261	0	1
7	12794150	0	14
30	108785	0	2
1	13011437	0	3
3	4566226	0	9
10	9301386	0	8
5	3974347	0	4
8	16463	0	5
5	6074502	0	1
2	17996647	0	14
1	6723661	0	10
2	6929270	1	8
8	3729152	0	2
4	8339276	0	6
4	2287211	0	10
7	13056180	0	14
2	16412123	0	8
3	3636919	0	14
7	12770457	0	6
4	10919334	1	5
1	2884695	1	21
8	5741919	0	5
7	10221108	0	3
7	10996445	0	1
1	16148326	0	7
5	8931578	0	5
1	13888701	0	12
2	17741842	0	10
8	3988461	0	8
7	13016637	0	15
6	4371995	0	6
2	14512795	0	2
1	7056773	0	23
1	1109345	0	17
1	4131817	0	24
3	5746758	0	9
1	16186066	0	3
8	6331645	0	18
5	4827158	0	25
4	11659760	0	16
2	5208481	0	9
6	8405610	0	10
3	6862812	0	2
2	14201901	0	17
166	31640	1	34
6	1358724	0	3
1	12760363	0	10
3	3839893	0	7
80	67608	0	8
5	3999423	0	1
8	8886436	0	14
7	7945694	0	3
2	17437187	0	16
4	3113569	0	7
8	5729804	0	6
1	18777584	0	30
6	1883668	0	6
37	152468	0	50
266	9762	0	11
7	13617038	0	10
9	5617050	0	5
8	944049	0	10
2	14561885	0	3
4	11442028	0	14
3	9322638	0	15
7	9623716	0	17
3	12728760	0	1
9	4936744	0	12
135	51284	0	4
7	10395691	0	3
2	10302067	0	14
2	10876440	0	6
1	861971	0	12
1	18753336	0	11
5	10209572	0	2
7	9849216	1	7
32	154738	0	15
4	3121263	0	5
9	2606802	0	9
8	5836358	0	4
73	29184	0	5
17	369138	0	15
6	9927087	0	6
5	11593764	0	7
6	9216947	0	17
1	17085117	0	6
3	2622027	0	11
3	4210457	1	12
9	9432254	0	12
3	10478875	0	7
6	9591059	0	8
3	2521620	0	3
2	4760222	0	7
3	8543566	0	25
2	11100600	0	5
7	1400425	0	14
4	10885126	0	4
161	37894	0	1
10	9648702	0	10
2	10052674	0	5
8	1351360	0	4
6	4959855	0	14
8	4774751	0	3
10	7623988	0	3
1	16640092	0	5
39	70398	0	7
1	13322535	0	12
192	14512	0	1
9	3587723	0	5
3	2468107	0	10
6	1621123	0	3
8	9543521	0	7
2	12832996	0	3
8	7680695	0	14
9	1118983	0	13
10	7267077	0	16
6	926060	0	4
4	5016281	1	23
6	5819662	0	8
9	7207672	0	1
7	5737600	0	7
2	16912469	0	20
3	9320620	0	7
5	8591642	0	14
9	3142592	0	18
2	14723428	0	16
4	6832869	0	6
1	3776090	0	13
2	1081603	0	15
10	9188045	0	12
2	7867556	0	9
1	8529587	0	10
9	8394060	0	15
3	2418122	0	3
5	8978357	0	11
3	5372790	0	7
3	5543760	0	11
6	7537712	0	7
5	6931279	0	8
8	4565198	0	13
4	1946238	0	3
2	16458496	0	5
5	153638	0	5
1	5329706	0	8
90	14416	0	2
3	5152800	0	8
9	164393	0	13
22	143478	0	4
2	5360987	0	6
8	7403271	0	4
1	316426	0	1
7	5212940	0	10
1	231739	0	1
2	14607787	0	11
6	9173837	0	8
4	9420090	0	11
9	3280799	0	16
1	8498727	0	1
30	90373	0	1
4	6863535	0	4
2	2540095	0	7
10	9126547	0	4
2	1265878	0	4
6	9653029	0	2
1	7131857	0	3
9	4804414	0	11
1	14875433	0	10
2	499210	0	6
1	4680878	0	15
4	1692305	0	4
49	106169	0	10
40	100458	0	18
3	5101657	0	10
2	4728037	0	5
2	8559412	0	7
158	31222	0	4
4	12932590	0	6
1	6832581	0	4
7	8578666	0	8
10	1266085	0	16
3	1033029	0	12
9	7850294	0	14
7	8765752	0	8
5	1024230	0	11
32	54709	0	1
10	491203	0	6
8	8445693	1	21
1	8655561	0	1
5	904904	0	10
1	11940834	0	2
6	6129693	0	12
1	17967192	0	2
2	18567774	0	8
5	4089646	0	2
12	20584	0	15
5	1914823	0	10
3	4523071	0	19
29	180109	0	1
2	16067548	0	9
20	254718	0	7
9	1786643	0	15
10	5740122	0	1
4	3709402	0	7
4	1279374	0	2
1	11057608	0	3
8	710485	0	15
11	1350626	0	9
9	6082814	0	11
2	8553275	0	2
1	16883170	0	3
10	7828541	0	7
9	4929697	0	10
6	7609230	0	7
5	4185901	0	6
3	4137665	0	10
4	12168606	0	1
159	27840	0	16
3	12312380	0	13
6	2477585	0	4
2	15249819	0	3
1	10853431	0	6
4	366149	0	14
10	8597958	0	6
7	9651056	0	5
260	15416	0	10
9	7279229	0	3
2	11654403	0	6
74	45256	0	6
2	14233777	1	19
1	13164219	0	10
104	24142	0	5
5	6074820	0	4
9	7852142	0	5
4	2296346	0	9
1	4159699	0	10
2	2718010	0	2
10	7497704	0	9
5	12034604	0	14
4	1666236	0	17
6	3988292	0	9
5	10498177	0	5
2	9914497	0	1
3	2535975	0	13
4	6311613	0	10
7	3844421	0	14
3	6583699	0	8
6	9983016	0	14
2	11503286	0	11
4	6890405	0	2
6	5895603	0	7
7	4661602	0	11
1	18866259	0	4
2	10055719	0	14
65	60962	0	5
7	9164021	0	9
10	6601235	0	21
6	4694666	0	12
8	4949231	0	9
5	2368292	0	17
5	9474287	0	1
22	59918	0	5
2	18956928	0	21
8	132209	0	15
2	154711	0	8
6	2427175	0	9
10	9444875	0	4
6	281540	0	9
1	3496291	0	18
4	4779300	0	9
6	6639496	0	15
1	10002523	0	2
10	1136051	0	5
3	11020414	0	4
8	9625987	0	7
3	9962781	0	8
3	11803563	0	3
8	10339142	0	1
5	4001029	0	8
2	7909194	0	9
2	8321726	0	9
1	4622490	0	18
2	15324928	0	10
3	4787460	0	20
6	1560077	0	10
10	749680	0	16
3	10883169	0	14
3	647984	0	6
1	15397284	0	7
10	9593240	0	1
1	15460519	0	3
4	11921651	0	13
20	250458	0	17
2	8596211	0	15
3	1759086	0	13
2	5251390	0	6
3	6201492	0	1
5	3602765	0	1
8	1919932	0	11
5	9891800	0	6
8	2293736	0	5
9	6693714	0	4
8	831476	0	7
8	7100045	1	12
4	4334296	0	15
10	6437780	0	8
7	2130033	0	2
6	2065068	0	1
2	10339406	0	8
8	8316964	0	9
4	11136280	0	6
6	7177059	0	1
1	6950293	0	19
7	12325512	0	3
10	5048341	0	12
3	1552896	0	14
8	2001638	1	11
7	9902093	0	7
10	5131126	0	6
181	24438	0	2
7	262289	0	19
5	1038097	0	2
5	11904827	0	6
5	4083361	0	6
8	9013188	0	4
4	8172332	0	1
9	3077669	0	3
20	187191	0	6
7	5569734	0	6
2	17828298	0	3
6	8957368	0	13
5	3378645	0	6
9	1512579	0	12
2	13722180	0	7
8	2241203	0	6
4	8186375	0	5
6	8358952	0	15
10	7862569	0	18
8	2828073	0	7
7	3864488	0	3
1	1222499	0	7
10	7245456	0	12
10	5348604	0	1
6	1780567	0	14
27	22762	0	14
7	11502806	0	11
7	4672053	1	9
10	8277601	0	6
6	3281546	0	9
31	80968	0	11
8	421413	0	16
4	6500123	0	3
7	2171538	0	7
4	2725587	0	6
7	13540759	0	20
4	1189214	0	20
2	14056626	0	16
4	3752621	0	1
51	121149	0	15
5	9953227	0	16
5	7226835	0	13
4	12612963	0	3
2	3494013	0	11
9	7704783	0	6
6	5903392	0	9
10	8189875	0	5
9	95934	0	13
78	59335	0	5
2	12974845	0	15
2	10933088	0	8
1	3219189	1	11
10	3997076	0	11
7	1228859	0	12
5	8251260	0	13
4	9833046	0	4
2	17033452	0	11
3	7115029	0	17
18	119250	0	12
3	4124713	0	7
3	3341608	0	18
2	2477126	0	6
5	8643948	0	20
9	3430494	0	2
8	7850516	0	12
7	11946187	0	1
4	12360292	0	8
8	5582663	0	13
1	6652398	0	14
5	163364	0	13
1	1870824	0	10
4	6096532	0	6
24	125715	0	3
5	20888	0	11
1	13767996	0	10
6	9089423	0	7
3	4350725	0	13
20	228824	0	6
7	1933042	0	21
1	1604780	0	4
7	1939389	0	2
4	8305493	0	10
8	4280884	0	3
10	7998581	0	19
6	7665181	0	5
9	8847916	0	5
48	28585	0	8
2	14899490	0	9
9	3564802	0	20
10	9532424	1	7
2	12912424	0	13
10	1725709	0	12
8	6659034	0	13
7	4412221	0	3
6	4612236	0	10
7	13555770	0	14
5	3199019	0	7
7	7577311	1	13
3	10053701	0	1
6	3786104	0	11
135	54210	0	1
7	4986902	0	10
3	7788193	0	19
2	14830146	0	8
3	3299821	0	6
2	9059432	0	1
7	1695591	0	1
4	5855124	0	9
10	1782315	0	10
5	5196757	0	12
7	9593581	0	1
3	150956	0	4
5	3517201	0	5
6	4224803	0	14
3	5565882	0	1
2	5689706	0	13
2	18939356	0	18
2	14743552	0	6
8	9471323	0	8
5	6612312	0	11
2	14259199	0	13
2	6371358	0	1
7	12397843	0	13
1	13067690	0	10
6	2985205	0	2
4	6861787	0	1
4	4193673	0	14
4	9504257	0	7
4	6580364	0	8
8	3163286	0	15
2	17124631	0	12
9	2205147	0	8
10	6807064	0	1
3	4609876	0	10
2	7801931	2	2
3	6633417	0	8
5	4864819	0	5
1	12634959	0	6
1	1503626	0	14
5	10176700	0	6
5	11656298	0	8
5	7603689	0	3
10	8064016	0	4
6	3103715	0	11
5	11296486	0	8
4	12300679	0	7
3	4559360	0	3
5	12169440	0	1
7	6731092	0	16
7	8260185	0	4
73	22544	0	1
10	195976	0	2
7	12814166	0	11
5	9743412	0	9
5	7244054	0	13
8	10316957	0	4
10	1388050	0	4
4	3438712	0	16
9	227358	0	13
10	9330537	0	13
9	3005034	0	13
4	1566273	0	4
4	2680162	1	12
3	9596958	0	7
33	168765	0	4
6	9759441	0	3
3	1329316	0	6
8	3719836	0	5
8	1458975	0	18
10	1838716	0	1
3	2200103	0	17
9	1255579	0	14
8	1591515	0	13
7	3328235	0	5
4	851529	0	10
13	224110	0	1
4	2619940	0	7
3	156443	0	9
1	16068329	0	8
14	175591	0	4
1	3509107	0	4
15	426119	0	2
7	7043564	0	6
1	14986639	0	18
9	2061907	0	1
9	2023028	0	15
6	9684256	0	10
10	5470565	0	14
9	6170654	0	6
7	7369290	0	2
10	1760572	0	2
5	3153393	0	19
2	14488906	0	5
4	6296244	0	6
8	3502408	0	2
4	6251219	0	6
1	10349405	0	1
44	107819	0	7
10	2336689	0	4
7	207397	0	8
18	60286	0	9
2	14293472	0	12
3	5012069	0	7
1	6675515	0	12
7	821915	0	11
3	61402	0	6
9	3022225	0	15
7	7682077	0	8
5	6810230	0	5
1	16796039	0	2
1	1618894	1	6
1	12641964	0	3
8	8132162	0	17
5	4076304	0	2
3	6715889	0	14
6	9766362	0	4
252	27095	0	1
4	1979539	0	20
10	1312942	0	8
1	13752293	0	10
4	5067160	0	6
4	5647549	0	4
8	978694	0	16
6	1457008	0	9
10	3440289	0	7
4	12765545	0	1
8	9658372	0	1
3	3345466	0	4
2	145890	0	7
2	14681524	0	12
9	7764286	0	9
15	370511	0	2
5	1617920	0	3
5	12040712	0	5
2	5029286	0	15
5	5139146	0	4
4	9886425	0	7
4	12647430	0	1
302	5120	0	31
9	1493503	0	4
2	1709978	0	11
20	87870	0	1
6	7621157	0	16
6	273686	0	2
1	7788432	1	14
5	9434208	0	11
2	12738106	11	11
9	697608	0	4
3	131932	0	7
5	8033203	0	15
4	9177675	0	9
10	885181	0	13
7	627520	0	15
5	1728101	0	7
2	7193661	0	1
6	1507535	0	5
4	4455309	0	2
156	20830	0	2
1	913513	0	1
3	7323947	0	5
3	7791531	0	22
10	6878466	0	13
5	7867895	11	11
9	4592348	0	5
5	8693563	0	1
2	5190844	0	10
1	4163579	0	12
3	9644621	0	15
10	928753	0	1
5	9813944	0	11
1	3781362	0	5
2	1100140	0	5
8	7180931	0	14
53	16509	0	6
9	4670965	0	16
3	5683860	0	17
7	11659328	0	12
1	7914532	0	8
4	6309736	0	6
2	2915477	0	23
6	1139806	0	16
5	10196172	0	9
1	5903309	0	6
1	17341296	0	9
9	2922757	0	1
6	3859491	0	11
7	13516998	0	6
1	3628061	0	14
6	2984143	0	13
7	8332704	0	2
6	9107597	0	3
257	19946	0	4
3	5575888	0	2
7	630660	0	10
5	5158696	0	29
6	6421665	0	9
2	1202869	0	9
1	4298438	0	13
10	7485719	0	8
5	7300010	0	5
2	10117361	0	4
1	2766785	1	9
6	10280109	0	16
1	14728728	0	8
4	1199472	0	10
4	3667967	0	7
10	686782	0	9
10	8866309	0	12
2	10002800	0	4
8	5395245	0	3
6	6956828	0	4
4	11039294	0	10
1	2846601	0	12
8	9046933	0	11
4	6356448	0	1
2	17628117	1	14
4	3128710	0	4
5	5541606	0	1
5	2464867	0	15
2	6622694	0	11
7	9839091	0	7
3	6575372	0	8
4	8386910	0	6
3	5912430	0	9
3	2864668	0	10
5	494019	0	9
1	6243193	0	7
5	9851210	0	18
4	13074177	0	2
2	115591	0	8
8	5946372	0	16
5	8926702	0	6
4	10237095	0	14
5	5937167	0	6
2	8625815	0	6
7	11795395	0	12
5	7367237	0	6
6	7976239	0	9
10	237494	0	11
5	9567806	0	8
9	1919491	0	6
3	4603214	0	13
5	11800491	0	13
30	88138	0	3
1	17761755	0	6
2	15234253	0	6
4	1445730	0	14
2	4839703	0	7
6	3610446	0	20
3	7505433	0	4
10	7685582	0	5
3	2153916	0	10
8	1663748	0	20
7	6036075	1	2
4	11334206	1	8
5	335017	0	12
3	4188111	0	3
3	11611461	0	6
6	7611313	0	8
7	5843793	0	10
2	18435241	0	11
50	13165	0	1
7	11462121	0	4
9	2685723	0	15
3	7639752	0	14
4	10262638	1	11
10	8506091	0	18
1	9663920	0	17
26	147333	0	5
10	1263729	0	20
1	11433595	0	1
3	3143442	0	24
4	5803928	0	9
5	12213837	0	18
1	12151859	1	24
3	1800756	0	14
7	8567152	0	4
2	1335673	0	3
1	11242102	0	4
1	1519426	0	12
10	8681666	0	1
4	5421064	0	7
9	6021672	0	12
1	13183671	0	2
9	2267265	0	4
10	4646260	0	8
6	1482148	0	7
9	9898209	0	2
28	137127	0	15
83	39403	0	7
4	11615768	0	12
2	16178667	0	5
4	10782851	0	8
6	8985378	0	13
7	11076508	0	15
2	2936569	0	2
95	73497	0	2
1	1058797	1	14
6	4823959	0	6
12	549259	0	1
7	3299385	0	9
6	7746038	0	6
1	2758012	0	14
4	3754299	0	1
4	6265709	0	1
2	14331695	0	6
5	10063942	0	7
1	14933870	0	17
1	1947601	0	9
1	3878558	0	16
6	3404741	0	16
3	10370969	0	24
6	4714906	0	7
4	11063638	1	22
1	9902220	0	9
10	7960971	0	14
2	3613055	0	7
5	8065430	0	7
2	17125154	0	7
4	2369171	0	3
3	4138367	0	7
2	16339611	0	15
3	1905696	0	10
20	44206	0	9
5	7067673	0	16
4	10936222	0	18
10	1093367	0	16
5	4844992	0	8
6	2685160	0	15
1	18660451	0	1
1	7621147	0	10
8	3273880	0	9
8	2560929	0	15
21	254712	0	5
8	9879791	0	6
9	4229555	0	8
9	2183794	0	2
8	142811	0	16
7	10428275	0	19
1	15353663	0	8
10	1689691	0	3
8	4171025	0	10
6	7354578	0	1
6	7829027	0	15
10	8010483	0	4
2	3562436	0	1
7	1487758	0	12
4	457453	0	17
9	2868770	0	11
5	2688509	0	11
3	11044349	0	19
1	12517094	0	16
2	16581480	1	23
2	13998968	0	3
6	7522821	0	11
2	18952458	0	12
7	9520392	0	23
5	8344558	0	3
7	10308027	0	6
7	11144203	0	17
2	13757623	0	2
10	1094506	1	9
9	9758076	0	2
4	10835568	0	4
6	2018067	0	13
7	1369988	0	6
3	5768291	0	9
206	28433	0	13
7	4826050	0	1
1	13716530	0	4
101	58298	0	7
2	13677286	0	2
9	395989	0	7
10	8649565	0	20
9	4392647	0	15
